id,template,type,question,answer
51,silent_census,statistics,"In the census house, a list of distinct integers was written in increasing order, but two entries were smudged away. The keeper still preserved the full average and the full squared-spread seal, where the squared-spread seal means the population variance.

Earlier repaired ledgers:
Ordered values [1, _, 13, 15, 18, _], average 35/3, squared-spread seal 521/9 -> 2
Ordered values [2, 17, 19, _, _, 34], average 125/6, squared-spread seal 3809/36 -> 23

Now repair this ledger:
Ordered values [_, 9, 17, 18, _, 25, 35], average 18, squared-spread seal 718/7
What is the smaller missing integer?

Please only give the answer in numerical format and only reply with the answer.",1
52,silent_census,statistics,"In the census house, a list of distinct integers was written in increasing order, but two entries were smudged away. The keeper still preserved the full average and the full squared-spread seal, where the squared-spread seal means the population variance.

Earlier repaired ledgers:
Ordered values [3, _, 14, 30, 35, _], average 65/3, squared-spread seal 1430/9 -> 12
Ordered values [_, 16, _, 28, 32, 34], average 47/2, squared-spread seal 405/4 -> 5

Now repair this ledger:
Ordered values [6, 8, _, _, 17, 36], average 15, squared-spread seal 302/3
What is the smaller missing integer?

Please only give the answer in numerical format and only reply with the answer.",10
53,silent_census,statistics,"In the census house, a list of distinct integers was written in increasing order, but two entries were smudged away. The keeper still preserved the full average and the full squared-spread seal, where the squared-spread seal means the population variance.

Earlier repaired ledgers:
Ordered values [3, 7, 13, 19, _, 25, _], average 125/7, squared-spread seal 4990/49 -> 24
Ordered values [_, _, 23, 25, 26, 31], average 19, squared-spread seal 113 -> 2

Now repair this ledger:
Ordered values [8, 9, _, 20, 31, _], average 59/3, squared-spread seal 896/9
What is the smaller missing integer?

Please only give the answer in numerical format and only reply with the answer.",16
54,silent_census,statistics,"In the census house, a list of distinct integers was written in increasing order, but two entries were smudged away. The keeper still preserved the full average and the full squared-spread seal, where the squared-spread seal means the population variance.

Earlier repaired ledgers:
Ordered values [3, _, 28, 29, 31, _], average 23, squared-spread seal 419/3 -> 11
Ordered values [1, _, 3, _, 13, 14, 26], average 67/7, squared-spread seal 3344/49 -> 2

Now repair this ledger:
Ordered values [2, _, 19, 21, _, 29, 30], average 127/7, squared-spread seal 5466/49
What is the smaller missing integer?

Please only give the answer in numerical format and only reply with the answer.",3
55,silent_census,statistics,"In the census house, a list of distinct integers was written in increasing order, but two entries were smudged away. The keeper still preserved the full average and the full squared-spread seal, where the squared-spread seal means the population variance.

Earlier repaired ledgers:
Ordered values [2, 5, 6, _, _, 33], average 33/2, squared-spread seal 633/4 -> 23
Ordered values [_, 5, _, 22, 32, 34], average 56/3, squared-spread seal 1385/9 -> 1

Now repair this ledger:
Ordered values [5, 10, _, 29, _, 35], average 137/6, squared-spread seal 4661/36
What is the smaller missing integer?

Please only give the answer in numerical format and only reply with the answer.",25
56,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 6, old average 85/6, old squared-spread seal 1877/36, new average 44/3, new squared-spread seal 533/9 -> 23
Count 7, old average 81/7, old squared-spread seal 3442/49, new average 83/7, new squared-spread seal 3618/49 -> 19

Now determine the corrected inserted integer for:
Count 5, old average 76/5, old squared-spread seal 924/25, new average 16, new squared-spread seal 116/5
Please only give the answer in numerical format and only reply with the answer.",9
57,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 8, old average 111/8, old squared-spread seal 4743/64, new average 119/8, new squared-spread seal 4055/64 -> 13
Count 6, old average 101/6, old squared-spread seal 809/36, new average 109/6, new squared-spread seal 665/36 -> 20

Now determine the corrected inserted integer for:
Count 8, old average 103/8, old squared-spread seal 4375/64, new average 53/4, new squared-spread seal 991/16
Please only give the answer in numerical format and only reply with the answer.",6
58,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 7, old average 15, old squared-spread seal 40, new average 109/7, new squared-spread seal 1496/49 -> 9
Count 7, old average 11, old squared-spread seal 468/7, new average 79/7, new squared-spread seal 3020/49 -> 3

Now determine the corrected inserted integer for:
Count 6, old average 71/6, old squared-spread seal 2777/36, new average 40/3, new squared-spread seal 1070/9
Please only give the answer in numerical format and only reply with the answer.",31
59,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 7, old average 118/7, old squared-spread seal 2260/49, new average 130/7, new squared-spread seal 3484/49 -> 31
Count 6, old average 33/2, old squared-spread seal 499/12, new average 55/3, new squared-spread seal 707/9 -> 33

Now determine the corrected inserted integer for:
Count 6, old average 28/3, old squared-spread seal 377/9, new average 10, new squared-spread seal 115/3
Please only give the answer in numerical format and only reply with the answer.",9
60,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 6, old average 4, old squared-spread seal 4, new average 11/2, new squared-spread seal 61/4 -> 13
Count 8, old average 105/8, old squared-spread seal 4199/64, new average 14, new squared-spread seal 367/4 -> 32

Now determine the corrected inserted integer for:
Count 8, old average 109/8, old squared-spread seal 3679/64, new average 119/8, new squared-spread seal 3959/64
Please only give the answer in numerical format and only reply with the answer.",21
61,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 7, old average 97/7, old squared-spread seal 2106/49, new average 99/7, new squared-spread seal 2218/49 -> 19
Count 8, old average 15, old squared-spread seal 61/2, new average 131/8, new squared-spread seal 2975/64 -> 27

Now determine the corrected inserted integer for:
Count 7, old average 102/7, old squared-spread seal 1916/49, new average 108/7, new squared-spread seal 2252/49
Please only give the answer in numerical format and only reply with the answer.",22
62,moment_swap,statistics,"In the archive of weights, one recorded integer was removed and replaced by a larger corrected integer. The chamber preserved the old average and squared-spread seal, and also the new average and squared-spread seal after the correction. Here the squared-spread seal means population variance.

Earlier correction records:
Count 6, old average 97/6, old squared-spread seal 1829/36, new average 101/6, new squared-spread seal 1997/36 -> 22
Count 6, old average 25/2, old squared-spread seal 635/12, new average 13, new squared-spread seal 155/3 -> 13

Now determine the corrected inserted integer for:
Count 7, old average 72/7, old squared-spread seal 2264/49, new average 81/7, new squared-spread seal 2210/49
Please only give the answer in numerical format and only reply with the answer.",15
